Hour,Day_Num,Month,Is_Weekend,Crime_Severity_Score,Latitude,Longitude,District,Ward,Beat,Community Area,Arrest,Domestic,Primary Type,Is_Night,TSNE1,TSNE2,Time_Period
16,6,7,1,3,41.960995069,-87.723849289,17,33,1723,14,0,0,THEFT,0,6.237495,10.737857,Day (6AM-8PM)
10,4,5,0,5,41.939244051,-87.715055192,14,35,1412,21,0,0,MOTOR VEHICLE THEFT,0,2.8104556,-5.133518,Day (6AM-8PM)
22,1,6,0,6,41.767977526,-87.646915026,7,16,733,68,0,1,BATTERY,1,-11.292574,4.7791204,Night (8PM-6AM)
11,2,3,0,2,41.776150283,-87.615522623,3,20,312,69,0,1,OTHER OFFENSE,0,-6.860014,2.1756427,Day (6AM-8PM)
22,2,2,0,3,41.833852352,-87.642520158,9,11,915,60,0,0,THEFT,1,-2.4331932,-9.598027,Night (8PM-6AM)
21,4,6,0,5,41.838550235,-87.609060592,2,4,211,35,1,0,WEAPONS VIOLATION,1,-3.607166,-0.014616618,Night (8PM-6AM)
4,2,12,0,2,41.872332627,-87.679608149,12,28,1225,28,0,0,OTHER OFFENSE,1,2.079795,-10.582127,Night (8PM-6AM)
12,5,1,1,3,41.773065672,-87.569966992,3,5,331,43,0,0,DECEPTIVE PRACTICE,0,-2.5791795,10.984618,Day (6AM-8PM)
16,2,10,0,7,41.86821682,-87.6304532,1,34,123,32,0,0,ROBBERY,0,-2.2950313,-3.307837,Day (6AM-8PM)
14,3,1,0,6,41.814704253,-87.687087344,9,15,922,58,0,0,BATTERY,0,-4.5938926,-2.8867207,Day (6AM-8PM)
22,3,2,0,3,41.940818047,-87.654135727,19,44,1924,6,0,0,DECEPTIVE PRACTICE,1,11.965034,-3.65984,Night (8PM-6AM)
17,5,9,1,3,41.85215388,-87.633462705,9,11,914,34,0,0,DECEPTIVE PRACTICE,0,-2.3420544,13.657726,Day (6AM-8PM)
19,1,1,0,3,41.793975642,-87.773683252,8,23,811,56,0,0,DECEPTIVE PRACTICE,0,-1.4757689,-8.401738,Day (6AM-8PM)
1,4,1,0,3,41.858594819,-87.627214427,1,3,131,33,1,0,CRIMINAL DAMAGE,1,-2.6953416,0.68335515,Night (8PM-6AM)
13,2,7,0,3,41.882755842,-87.630903466,1,34,112,32,1,0,THEFT,0,-4.7792544,1.1573533,Day (6AM-8PM)
23,6,12,1,2,41.852160375,-87.623787226,1,3,131,33,0,0,OTHER OFFENSE,1,-1.1946203,12.511411,Night (8PM-6AM)
20,4,9,0,6,41.910456169,-87.728794006,25,26,2534,23,0,0,ASSAULT,1,10.832322,-0.81714135,Night (8PM-6AM)
11,0,5,0,3,41.763448378,-87.613996446,3,6,323,69,0,0,CRIMINAL DAMAGE,0,-4.7173195,-8.119884,Day (6AM-8PM)
6,0,11,0,3,41.941761262,-87.652611359,19,44,1924,6,0,0,THEFT,0,8.775864,-5.881066,Day (6AM-8PM)
14,1,7,0,4,41.692569761,-87.624397882,5,9,522,49,1,0,NARCOTICS,0,-2.2460535,-0.463198,Day (6AM-8PM)
2,3,12,0,5,41.791749325,-87.763493549,8,13,811,56,0,0,MOTOR VEHICLE THEFT,1,-4.3018255,-4.562176,Night (8PM-6AM)
19,6,11,1,6,41.947763579,-87.649500126,19,44,1923,6,0,0,BATTERY,0,5.977718,7.8781314,Day (6AM-8PM)
17,2,6,0,6,41.677661758,-87.652872258,5,21,524,53,1,0,BATTERY,0,-2.0125024,-1.5530752,Day (6AM-8PM)
0,4,10,0,5,41.904456299,-87.727568561,25,37,2534,23,0,1,OFFENSE INVOLVING CHILDREN,1,7.2567596,2.3089597,Night (8PM-6AM)
11,5,5,1,6,41.798121418,-87.605118787,2,20,233,41,0,0,ASSAULT,0,-4.421158,7.526814,Day (6AM-8PM)
7,1,11,0,6,41.787150625,-87.699713864,8,14,824,63,0,1,BATTERY,0,-9.099753,4.801399,Day (6AM-8PM)
11,2,3,0,6,41.98287878,-87.791440835,16,41,1612,10,0,0,BATTERY,0,4.679729,-4.3764844,Day (6AM-8PM)
21,2,11,0,3,42.015891414,-87.690898166,24,50,2411,2,0,0,CRIMINAL DAMAGE,1,9.787598,-2.290765,Night (8PM-6AM)
8,1,6,0,3,41.744508377,-87.654790577,6,17,613,71,0,1,THEFT,0,-7.6048546,2.4682825,Day (6AM-8PM)
17,1,6,0,5,41.821343643,-87.616929505,2,3,213,38,0,0,MOTOR VEHICLE THEFT,0,-11.357637,-1.220096,Day (6AM-8PM)
23,0,7,0,6,41.808833439,-87.622824022,2,3,224,38,1,0,ASSAULT,1,-3.7218902,-0.040013667,Night (8PM-6AM)
19,5,6,1,6,41.950436971,-87.649589188,19,46,1923,6,1,0,BATTERY,0,2.7530344,3.5664206,Day (6AM-8PM)
21,3,6,0,5,41.777829612,-87.761706671,8,13,812,64,0,0,MOTOR VEHICLE THEFT,1,-3.863629,-2.0924726,Night (8PM-6AM)
14,2,3,0,6,41.787378897,-87.624641355,2,20,232,40,0,0,BATTERY,0,-10.080299,-0.82219446,Day (6AM-8PM)
21,1,4,0,3,41.879381337,-87.634201201,1,42,122,32,0,0,THEFT,1,-0.74740374,-5.1313624,Night (8PM-6AM)
9,3,8,0,3,41.888525948,-87.644322264,12,34,1214,28,0,0,THEFT,0,2.8823795,-10.555387,Day (6AM-8PM)
16,4,9,0,5,41.752878907,-87.58334095,4,8,414,43,0,0,MOTOR VEHICLE THEFT,0,-9.780904,-1.6356258,Day (6AM-8PM)
15,4,3,0,6,41.794583557,-87.708485965,8,14,822,63,0,1,BATTERY,0,-10.438643,5.0589027,Day (6AM-8PM)
21,2,1,0,4,41.868165405,-87.62743954,1,4,123,32,1,0,NARCOTICS,1,-3.3424356,0.29790497,Night (8PM-6AM)
17,5,7,1,3,41.704824715,-87.628214674,5,9,512,49,0,0,CRIMINAL DAMAGE,0,-2.8178275,12.558921,Day (6AM-8PM)
9,0,2,0,3,41.91022554,-87.696286545,14,26,1423,24,0,0,DECEPTIVE PRACTICE,0,4.4522734,-8.854567,Day (6AM-8PM)
14,1,10,0,3,41.975370278,-87.744023432,17,39,1712,14,0,0,THEFT,0,8.298157,-8.117336,Day (6AM-8PM)
8,6,12,1,5,41.858077907,-87.717651026,10,24,1014,29,1,1,BURGLARY,0,0.08466113,3.005648,Day (6AM-8PM)
1,6,5,1,5,41.729214538,-87.613338064,6,8,633,44,0,0,MOTOR VEHICLE THEFT,1,-5.482757,8.596544,Night (8PM-6AM)
10,5,6,1,6,41.776016248,-87.603396522,3,20,321,42,1,1,BATTERY,0,-0.9642646,3.4256432,Day (6AM-8PM)
12,5,5,1,3,41.757882812,-87.612662196,6,6,624,69,0,0,THEFT,0,-4.2955713,11.255397,Day (6AM-8PM)
10,1,1,0,6,41.756512772,-87.552911904,4,7,421,43,0,1,ASSAULT,0,-11.956563,1.308538,Day (6AM-8PM)
17,1,2,0,6,41.93278095,-87.645955681,19,44,1934,6,0,0,ASSAULT,0,7.35072,-1.1345518,Day (6AM-8PM)
20,4,11,0,2,41.865046047,-87.640649885,1,28,124,28,1,0,INTERFERENCE WITH PUBLIC OFFICER,1,-4.8400793,1.1767545,Night (8PM-6AM)
7,6,2,1,3,41.983670812,-87.657262868,20,48,2022,77,0,0,THEFT,0,7.1670485,4.2144203,Day (6AM-8PM)
21,2,5,0,2,41.776910761,-87.684797914,8,16,825,66,0,0,OTHER OFFENSE,1,-1.5083967,-9.92228,Night (8PM-6AM)
12,1,12,0,3,41.924488265,-87.699933231,14,1,1414,22,0,0,CRIMINAL DAMAGE,0,1.1866086,-9.214066,Day (6AM-8PM)
21,2,12,0,5,41.980039853,-87.655800725,20,48,2023,77,0,0,MOTOR VEHICLE THEFT,1,11.541697,5.0625415,Night (8PM-6AM)
13,6,8,1,3,41.906641989,-87.762087249,25,37,2532,25,0,1,CRIMINAL DAMAGE,0,5.296472,4.878653,Day (6AM-8PM)
16,5,8,1,6,41.670633685,-87.632354229,5,21,523,53,0,0,BATTERY,0,-6.3675756,6.9816084,Day (6AM-8PM)
0,4,6,0,6,41.889179438,-87.633040334,18,42,1831,8,1,0,BATTERY,1,2.8893328,1.3296297,Night (8PM-6AM)
13,1,2,0,5,41.943836969,-87.666354946,19,47,1922,6,0,0,BURGLARY,0,7.3937116,-1.3863888,Day (6AM-8PM)
3,5,3,1,3,41.891904878,-87.705731347,12,27,1221,23,0,1,CRIMINAL DAMAGE,1,4.949339,5.8603983,Night (8PM-6AM)
22,4,10,0,6,41.970756065,-87.748618462,16,45,1623,12,0,1,BATTERY,1,8.900519,2.95804,Night (8PM-6AM)
11,1,2,0,2,41.904388038,-87.721937752,25,36,2535,23,0,0,PUBLIC PEACE VIOLATION,0,12.798519,1.7610334,Day (6AM-8PM)
0,1,12,0,6,41.95117737,-87.706719964,17,33,1733,16,0,0,ASSAULT,1,4.9721932,-4.902495,Night (8PM-6AM)
13,2,12,0,6,41.902379466,-87.629939055,18,2,1824,8,0,0,ASSAULT,0,0.32234898,-6.971086,Day (6AM-8PM)
14,4,2,0,5,41.984915684,-87.806926828,16,41,1612,10,0,0,BURGLARY,0,4.6976266,-4.4075513,Day (6AM-8PM)
20,3,7,0,3,41.729002956,-87.56457971,4,7,423,48,0,1,THEFT,1,-6.732004,1.124831,Night (8PM-6AM)
15,2,10,0,6,41.881512491,-87.630869346,1,34,112,32,0,0,BATTERY,0,-2.2749825,-3.3181899,Day (6AM-8PM)
3,5,2,1,3,41.940318272,-87.644408194,19,44,1925,6,0,0,THEFT,1,9.079784,7.42748,Night (8PM-6AM)
20,4,10,0,6,42.021560127,-87.666702538,24,49,2422,1,1,1,ASSAULT,1,1.2116472,1.7007294,Night (8PM-6AM)
13,0,7,0,3,41.814317008,-87.606674143,2,4,221,38,0,0,THEFT,0,-8.694516,-8.870971,Day (6AM-8PM)
11,6,6,1,3,41.938020384,-87.637420246,19,44,1934,6,0,0,THEFT,0,8.892695,8.957238,Day (6AM-8PM)
2,5,2,1,6,41.893541578,-87.629701805,18,42,1832,8,0,0,BATTERY,1,6.727427,6.078227,Night (8PM-6AM)
16,3,9,0,6,41.938310054,-87.639486362,19,44,1934,6,0,0,BATTERY,0,5.6757836,-1.6136782,Day (6AM-8PM)
8,4,5,0,6,41.903906751,-87.631079429,18,2,1824,8,1,0,BATTERY,0,0.41881543,-0.4742541,Day (6AM-8PM)
21,2,4,0,5,41.864643723,-87.658812004,12,28,1233,28,1,0,WEAPONS VIOLATION,1,2.3613954,-1.7661463,Night (8PM-6AM)
19,0,7,0,3,41.914338356,-87.634808141,18,43,1814,7,0,0,THEFT,0,11.294961,-5.6385837,Day (6AM-8PM)
18,1,10,0,6,41.76680404,-87.605619683,3,6,321,42,1,0,BATTERY,0,-3.4926617,-0.3561629,Day (6AM-8PM)
1,4,3,0,2,41.858301268,-87.712751974,10,24,1021,29,0,1,OTHER OFFENSE,1,5.765496,0.74038416,Night (8PM-6AM)
22,3,8,0,2,41.743330403,-87.546655412,4,10,424,46,0,1,OTHER OFFENSE,1,-7.0601726,0.86937064,Night (8PM-6AM)
2,6,5,1,3,41.882361996,-87.737986083,11,28,1113,26,1,0,CRIMINAL DAMAGE,1,0.825247,4.314414,Night (8PM-6AM)
22,6,2,1,5,41.729972422,-87.559373284,4,7,423,48,0,0,MOTOR VEHICLE THEFT,1,-5.0077324,6.6009126,Night (8PM-6AM)
9,6,12,1,6,42.013109225,-87.663604147,24,49,2423,1,0,1,BATTERY,0,4.1965947,4.681596,Day (6AM-8PM)
0,2,2,0,6,41.803056534,-87.586453094,2,5,222,39,1,0,ASSAULT,1,-2.9954906,0.6462472,Night (8PM-6AM)
12,0,11,0,3,41.917353237,-87.710967689,14,26,1413,22,0,0,THEFT,0,3.7178795,-11.581777,Day (6AM-8PM)
4,5,1,1,3,41.659042497,-87.646140862,5,9,523,53,0,0,CRIMINAL DAMAGE,1,-4.657547,10.411449,Night (8PM-6AM)
5,3,10,0,3,41.766086891,-87.658994938,7,17,734,67,0,0,THEFT,1,-3.4740787,-6.1931615,Night (8PM-6AM)
9,3,11,0,2,41.683915741,-87.657927984,5,21,524,53,0,0,OTHER OFFENSE,0,-2.9547105,-10.584928,Day (6AM-8PM)
13,4,10,0,6,41.902922912,-87.697237085,14,26,1423,24,0,0,BATTERY,0,2.2170281,-3.587269,Day (6AM-8PM)
17,2,3,0,6,41.85732018,-87.706935915,10,24,1022,29,1,1,BATTERY,0,0.085177965,1.3650743,Day (6AM-8PM)
8,0,8,0,3,41.78495812,-87.620598031,3,20,311,40,0,1,CRIMINAL DAMAGE,0,-7.9908886,1.1181686,Day (6AM-8PM)
14,6,4,1,5,41.933256272,-87.671746368,19,32,1931,6,0,0,MOTOR VEHICLE THEFT,0,5.588623,7.380843,Day (6AM-8PM)
8,6,2,1,2,41.972149725,-87.701914047,20,40,2031,4,0,0,OTHER OFFENSE,0,9.512723,7.935423,Day (6AM-8PM)
13,4,8,0,3,41.981591445,-87.673423564,20,40,2012,77,0,0,CRIMINAL DAMAGE,0,11.758138,5.5176544,Day (6AM-8PM)
8,6,2,1,5,41.780902195,-87.623722741,3,20,311,40,0,0,MOTOR VEHICLE THEFT,0,-4.4457426,8.332091,Day (6AM-8PM)
21,1,12,0,2,41.921319629,-87.732795843,25,35,2522,20,0,1,OTHER OFFENSE,1,6.643158,1.4175347,Night (8PM-6AM)
18,2,3,0,3,41.752573593,-87.635949142,6,17,621,69,0,1,CRIMINAL DAMAGE,0,-6.78365,2.1989324,Day (6AM-8PM)
16,4,5,0,6,41.758979264,-87.567088206,3,7,334,43,0,0,ASSAULT,0,-9.380041,-1.3227813,Day (6AM-8PM)
12,4,1,0,3,41.888958172,-87.660756161,12,1,1215,24,0,0,CRIMINAL DAMAGE,0,0.85405266,-9.121016,Day (6AM-8PM)
21,5,6,1,3,41.76268665,-87.645560247,7,17,733,68,0,0,CRIMINAL DAMAGE,1,-5.0590196,12.785463,Night (8PM-6AM)
16,6,5,1,2,41.772650243,-87.605755233,3,5,321,69,1,0,INTERFERENCE WITH PUBLIC OFFICER,0,-2.170506,5.367843,Day (6AM-8PM)
17,5,7,1,6,41.752390498,-87.600362278,6,8,624,69,0,1,BATTERY,0,0.10922687,8.599874,Day (6AM-8PM)
19,5,3,1,6,42.021178767,-87.672410829,24,49,2422,1,0,1,BATTERY,0,3.7909822,4.6591187,Day (6AM-8PM)
14,4,5,0,3,41.985463798,-87.696802299,20,40,2011,2,0,0,THEFT,0,9.84438,-3.673134,Day (6AM-8PM)
12,0,12,0,4,41.69522655,-87.642467755,22,21,2233,49,1,0,NARCOTICS,0,-3.4300132,2.2173212,Day (6AM-8PM)
22,5,4,1,3,41.974432325,-87.701310455,20,40,2031,4,0,0,THEFT,1,9.646247,9.443088,Night (8PM-6AM)
20,6,8,1,6,41.890793889,-87.721061082,11,27,1122,23,0,0,BATTERY,1,2.3572059,7.79212,Night (8PM-6AM)
4,6,8,1,6,41.931919105,-87.716471011,14,35,1412,22,0,0,BATTERY,1,3.7297165,9.41957,Night (8PM-6AM)
21,4,11,0,5,41.762906253,-87.586240807,3,7,324,43,1,0,WEAPONS VIOLATION,1,-3.414994,-0.407357,Night (8PM-6AM)
12,5,11,1,6,41.677069394,-87.63104348,5,9,522,53,0,0,BATTERY,0,-6.4212627,7.509316,Day (6AM-8PM)
0,0,6,0,3,41.744503253,-87.651144601,6,17,613,71,0,0,DECEPTIVE PRACTICE,1,-4.1010704,-6.3102612,Night (8PM-6AM)
20,4,6,0,3,41.845438835,-87.720917505,10,22,1013,30,0,0,CRIMINAL DAMAGE,1,4.787306,-12.003055,Night (8PM-6AM)
23,5,10,1,6,41.785519673,-87.738567526,8,13,813,62,0,0,ASSAULT,1,-8.7521715,7.0912304,Night (8PM-6AM)
0,4,4,0,3,41.893239742,-87.673147491,12,36,1221,24,0,0,THEFT,1,3.8048058,-8.164992,Night (8PM-6AM)
7,6,3,1,2,41.707817404,-87.623534558,5,9,511,49,1,0,OTHER OFFENSE,0,-1.986732,5.280893,Day (6AM-8PM)
19,3,12,0,6,41.729507183,-87.661663661,22,21,2221,73,0,1,BATTERY,0,-4.518571,3.1309216,Day (6AM-8PM)
10,6,2,1,3,41.874387379,-87.627117728,1,4,123,32,0,0,DECEPTIVE PRACTICE,0,-1.8281575,10.564258,Day (6AM-8PM)
1,4,12,0,4,41.721623614,-87.624792912,6,9,634,49,1,0,PROSTITUTION,1,-1.8156123,0.30037183,Night (8PM-6AM)
14,1,6,0,2,41.772663044,-87.632985774,7,6,722,68,1,0,INTERFERENCE WITH PUBLIC OFFICER,0,-1.5779073,-0.3455296,Day (6AM-8PM)
3,5,11,1,6,41.815418448,-87.66514317,9,11,924,61,0,0,ASSAULT,1,-7.6241302,8.494174,Night (8PM-6AM)
11,3,3,0,7,41.683031177,-87.642085705,5,21,524,53,0,0,ROBBERY,0,-6.8875923,-2.6402814,Day (6AM-8PM)
13,5,12,1,3,41.866303706,-87.71431199,11,24,1133,29,0,0,CRIMINAL DAMAGE,0,5.438737,12.427614,Day (6AM-8PM)
11,1,8,0,5,41.894925002,-87.756234153,15,37,1524,25,1,0,WEAPONS VIOLATION,0,2.150499,-0.0339215,Day (6AM-8PM)
9,6,10,1,6,41.909664252,-87.742728815,25,37,2533,25,0,1,BATTERY,0,4.803434,4.4356694,Day (6AM-8PM)
0,3,4,0,3,41.779150271,-87.615599158,3,20,312,69,0,0,DECEPTIVE PRACTICE,1,-4.665566,-6.4342184,Night (8PM-6AM)
16,2,1,0,3,41.903163474,-87.629353725,18,2,1824,8,0,0,THEFT,0,0.24699923,-8.471226,Day (6AM-8PM)
14,5,12,1,5,41.746850467,-87.619656496,6,6,631,44,1,0,WEAPONS VIOLATION,0,-2.0255673,4.7571473,Day (6AM-8PM)
0,6,12,1,3,41.885435155,-87.661325611,12,27,1215,28,0,0,THEFT,1,3.4755037,11.269782,Night (8PM-6AM)
17,6,7,1,6,41.703447034,-87.629104948,5,21,512,49,0,0,ASSAULT,0,-6.172107,6.910985,Day (6AM-8PM)
10,6,1,1,3,41.702453732,-87.64269434,22,21,2233,73,0,0,THEFT,0,-3.9566336,4.963563,Day (6AM-8PM)
12,5,6,1,5,41.707141694,-87.625215629,5,9,512,49,0,0,MOTOR VEHICLE THEFT,0,-5.7174263,7.3024707,Day (6AM-8PM)
14,6,10,1,6,41.702684248,-87.525274478,4,10,432,52,0,1,ASSAULT,0,0.03368044,9.9157,Day (6AM-8PM)
2,5,9,1,10,41.86733866,-87.632698676,1,34,123,32,0,0,HOMICIDE,1,2.2251425,10.084496,Night (8PM-6AM)
12,5,5,1,6,41.752909599,-87.580899821,4,8,414,43,0,0,BATTERY,0,-5.097915,7.4035506,Day (6AM-8PM)
18,5,5,1,5,41.750846953,-87.572311851,4,8,414,46,0,0,MOTOR VEHICLE THEFT,0,-4.8907676,6.7209945,Day (6AM-8PM)
4,2,12,0,5,41.893616162,-87.635628985,18,42,1831,8,0,0,BURGLARY,1,6.12959,-2.951935,Night (8PM-6AM)
2,3,8,0,5,41.784186975,-87.689872518,8,16,825,66,0,0,BURGLARY,1,-5.0387526,-4.705276,Night (8PM-6AM)
0,4,8,0,2,41.734773121,-87.558286126,4,7,423,46,0,1,OTHER OFFENSE,1,-8.554835,1.7532847,Night (8PM-6AM)
17,3,4,0,3,41.994913946,-87.881937669,16,41,1654,76,0,0,DECEPTIVE PRACTICE,0,5.4855485,2.8033056,Day (6AM-8PM)
21,1,5,0,6,41.963747693,-87.715667704,17,33,1723,14,1,1,BATTERY,1,0.8062374,1.489779,Night (8PM-6AM)
13,4,1,0,3,41.873851236,-87.762687754,15,29,1522,25,0,1,THEFT,0,5.916168,0.6212124,Day (6AM-8PM)
1,6,1,1,8,41.827414904,-87.609637415,2,4,212,36,0,0,CRIMINAL SEXUAL ASSAULT,1,-5.132829,8.541204,Night (8PM-6AM)
1,2,8,0,6,41.711464789,-87.536488851,4,10,432,52,0,1,BATTERY,1,-10.448096,1.5569581,Night (8PM-6AM)
4,3,1,0,5,41.930948469,-87.789958559,25,36,2511,19,0,0,BURGLARY,1,11.505543,0.14181228,Night (8PM-6AM)
5,5,4,1,3,41.791343019,-87.663284729,7,16,713,67,0,0,CRIMINAL TRESPASS,1,-5.7425065,10.729297,Night (8PM-6AM)
16,1,3,0,6,41.89866338,-87.746628239,15,37,1531,25,0,1,BATTERY,0,8.9098015,2.7464335,Day (6AM-8PM)
0,3,9,0,3,41.885909241,-87.658871137,12,27,1215,28,0,0,CRIMINAL DAMAGE,1,2.4771576,-9.768204,Night (8PM-6AM)
12,2,11,0,3,41.778412025,-87.692155686,8,16,825,66,0,1,CRIMINAL DAMAGE,0,-8.07987,2.1121686,Day (6AM-8PM)
21,1,7,0,4,41.899058176,-87.721834322,11,27,1112,23,1,0,NARCOTICS,1,1.942428,-1.28547,Night (8PM-6AM)
20,4,3,0,6,41.752121348,-87.64285849,6,17,621,71,0,0,BATTERY,1,-6.0393105,-1.4618529,Night (8PM-6AM)
8,2,3,0,2,41.904455912,-87.727495095,25,37,2534,23,0,0,OTHER OFFENSE,0,12.682806,1.6243379,Day (6AM-8PM)
13,0,6,0,3,41.961227038,-87.635425006,19,46,1915,3,0,0,CRIMINAL DAMAGE,0,10.390597,-4.885217,Day (6AM-8PM)
0,1,3,0,3,41.875946186,-87.743351467,11,28,1131,25,0,0,THEFT,1,4.054643,-8.108005,Night (8PM-6AM)
12,5,7,1,6,41.872134031,-87.728505368,11,24,1132,26,0,1,BATTERY,0,3.0651693,5.9788523,Day (6AM-8PM)
19,5,5,1,3,41.890045544,-87.651559434,12,27,1214,24,0,0,THEFT,0,4.4688783,13.225765,Day (6AM-8PM)
11,0,11,0,7,41.798602545,-87.728218082,8,23,815,57,0,0,ROBBERY,0,-4.3772492,-3.348637,Day (6AM-8PM)
10,3,3,0,3,41.749849101,-87.630642895,6,17,623,44,0,0,THEFT,0,-4.020829,-10.98109,Day (6AM-8PM)
20,5,9,1,6,41.731304026,-87.595766101,4,8,413,47,0,0,BATTERY,1,-4.566313,6.5267663,Night (8PM-6AM)
3,3,2,0,5,41.821626323,-87.604716779,2,4,214,36,0,0,MOTOR VEHICLE THEFT,1,-10.70367,-4.3173594,Night (8PM-6AM)
2,6,9,1,2,41.792150078,-87.791880489,8,23,811,56,1,0,OTHER OFFENSE,1,-0.88652426,5.145937,Night (8PM-6AM)
22,1,7,0,3,41.893281677,-87.627596446,18,42,1834,8,0,0,THEFT,1,11.505269,-5.6142693,Night (8PM-6AM)
17,6,7,1,3,41.731288958,-87.596839707,4,8,413,47,0,0,THEFT,0,-2.2626727,12.440015,Day (6AM-8PM)
18,6,6,1,3,41.747420231,-87.556455681,4,7,422,46,0,0,CRIMINAL DAMAGE,0,-2.2843077,12.268255,Day (6AM-8PM)
19,3,11,0,3,41.858432828,-87.706657084,10,24,1022,29,0,1,CRIMINAL DAMAGE,0,5.3202114,0.71552986,Day (6AM-8PM)
23,3,10,0,6,41.949017777,-87.655996993,19,44,1923,6,0,0,BATTERY,1,5.4592047,-1.497995,Night (8PM-6AM)
11,2,10,0,3,41.65634477,-87.605129962,5,10,533,54,0,1,CRIMINAL DAMAGE,0,-8.144725,1.3450382,Day (6AM-8PM)
15,0,4,0,5,41.8256385,-87.607760563,2,4,212,36,0,0,MOTOR VEHICLE THEFT,0,-11.158833,-1.7457582,Day (6AM-8PM)
2,4,6,0,3,41.881088655,-87.720764494,11,28,1122,26,1,1,THEFT,1,0.49043795,1.261218,Night (8PM-6AM)
14,3,7,0,3,42.011295157,-87.693891803,24,50,2411,2,0,0,THEFT,0,9.403031,-2.1478488,Day (6AM-8PM)
15,2,12,0,3,41.805917468,-87.604616042,2,4,223,39,0,0,CRIMINAL DAMAGE,0,-8.951892,-9.151842,Day (6AM-8PM)
13,5,4,1,2,41.887900618,-87.637101434,18,42,1831,8,0,0,OTHER OFFENSE,0,9.40284,9.089419,Day (6AM-8PM)
10,3,7,0,3,41.960122244,-87.70699265,17,33,1724,16,0,0,THEFT,0,6.895233,-7.215821,Day (6AM-8PM)
20,6,3,1,6,41.713352985,-87.537692491,4,10,432,52,0,0,BATTERY,1,-5.0257573,6.5596232,Night (8PM-6AM)
14,1,3,0,6,41.962577692,-87.880926883,16,41,1654,76,0,0,ASSAULT,0,5.5094013,2.8217952,Day (6AM-8PM)
23,3,6,0,3,41.927303381,-87.646396665,19,43,1935,7,0,0,CRIMINAL DAMAGE,1,11.739619,-5.2544847,Night (8PM-6AM)
19,6,3,1,6,41.82524995,-87.631348961,9,3,915,34,0,0,ASSAULT,0,-5.021117,6.7012463,Day (6AM-8PM)
0,6,8,1,6,41.665424735,-87.621606822,5,9,532,53,0,1,BATTERY,1,0.00846632,8.302974,Night (8PM-6AM)
4,1,7,0,4,41.983145929,-87.694508242,20,40,2011,2,1,0,NARCOTICS,1,2.9636393,0.9252964,Night (8PM-6AM)
22,6,6,1,5,41.870117326,-87.69906041,11,28,1135,27,0,0,BURGLARY,1,2.429206,8.131956,Night (8PM-6AM)
17,1,7,0,3,41.986769483,-87.697197575,20,40,2011,2,0,0,THEFT,0,10.941326,-5.459386,Day (6AM-8PM)
6,0,11,0,3,41.758868487,-87.576875505,3,7,333,43,1,0,THEFT,0,-2.1853998,0.31633383,Day (6AM-8PM)
23,1,2,0,7,41.707095328,-87.628834415,5,9,511,49,1,0,ROBBERY,1,-2.9245038,-1.1913043,Night (8PM-6AM)
13,3,3,0,5,41.765814155,-87.566094159,3,7,334,43,0,0,MOTOR VEHICLE THEFT,0,-9.178291,-2.2642457,Day (6AM-8PM)
8,0,10,0,3,41.682924131,-87.631217775,5,21,522,53,0,0,CRIMINAL DAMAGE,0,-3.6655192,-9.404949,Day (6AM-8PM)
12,3,5,0,4,41.868180939,-87.709271389,11,24,1134,29,1,0,NARCOTICS,0,2.9552803,-1.0389719,Day (6AM-8PM)
1,1,9,0,6,41.751731773,-87.565884414,4,7,421,43,0,0,BATTERY,1,-10.020706,-4.6729875,Night (8PM-6AM)
2,1,12,0,5,41.920951632,-87.716183492,14,35,1413,22,0,0,MOTOR VEHICLE THEFT,1,4.217597,-5.482202,Night (8PM-6AM)
0,5,8,1,6,41.988630807,-87.812829371,16,41,1612,10,0,0,BATTERY,1,4.5670333,9.019897,Night (8PM-6AM)
15,2,12,0,4,41.890869719,-87.707636599,11,27,1121,23,1,0,NARCOTICS,0,1.321979,-0.46199024,Day (6AM-8PM)
19,3,4,0,6,41.810364089,-87.619619528,2,3,215,38,0,1,ASSAULT,0,-12.81847,1.5496587,Day (6AM-8PM)
17,4,2,0,3,41.771797258,-87.694930672,8,15,831,66,0,0,THEFT,0,-2.186667,-8.647985,Day (6AM-8PM)
10,3,7,0,6,41.751717281,-87.567002336,4,7,414,43,0,0,ASSAULT,0,-9.591997,-2.865819,Day (6AM-8PM)
0,4,10,0,3,41.843985112,-87.703796007,10,25,1033,30,0,1,CRIMINAL DAMAGE,1,5.64085,0.9124074,Night (8PM-6AM)
5,5,2,1,6,41.891475999,-87.62537228,18,42,1834,8,0,0,BATTERY,1,6.690718,6.1098075,Night (8PM-6AM)
10,1,8,0,6,41.910066171,-87.71075927,14,26,1422,23,0,1,ASSAULT,0,9.492418,1.1830862,Day (6AM-8PM)
22,1,4,0,3,41.921872242,-87.715913732,14,35,1413,22,0,0,THEFT,1,6.036096,-10.654115,Night (8PM-6AM)
21,5,3,1,3,41.918971776,-87.782862168,25,36,2512,19,0,0,CRIMINAL DAMAGE,1,9.359787,5.317874,Night (8PM-6AM)
14,2,5,0,6,41.87815451,-87.630131336,1,4,113,32,0,0,ASSAULT,0,-11.4845705,-2.0741346,Day (6AM-8PM)
12,0,4,0,2,41.692349103,-87.643150273,22,21,2233,75,1,0,OTHER OFFENSE,0,-3.4440649,2.2027612,Day (6AM-8PM)
