Latitude,Longitude,Arrest,Primary Type,KMeans_Geo,DBSCAN_Geo,Hierarchical_Geo
41.894166241,-87.713837336,0,BURGLARY,1,0,1
41.866979937,-87.646914339,0,BATTERY,0,0,6
41.880686894,-87.654670067,0,ASSAULT,0,0,6
41.924087213,-87.757716872,1,LIQUOR LAW VIOLATION,3,0,1
41.881088655,-87.720764494,1,THEFT,1,0,1
41.847125078,-87.691495724,0,ASSAULT,1,0,1
41.72578694,-87.548389725,0,CRIMINAL DAMAGE,5,0,7
41.769889867,-87.637264595,0,BATTERY,2,0,0
41.878827643,-87.729099546,0,ARSON,1,0,1
41.816483808,-87.626719736,1,CONCEALED CARRY LICENSE VIOLATION,2,0,3
41.758174759,-87.549934016,0,BATTERY,5,0,7
41.755450023,-87.559298154,0,CRIMINAL DAMAGE,5,0,7
41.953989221,-87.65210627,0,BATTERY,4,0,2
41.80779181,-87.703963414,0,THEFT,7,0,0
41.74428196,-87.649926719,0,THEFT,6,0,5
41.948412054,-87.644133577,0,THEFT,4,0,2
41.858085945,-87.646936043,1,CRIMINAL DAMAGE,0,0,6
41.877769199,-87.658299456,0,OTHER OFFENSE,0,0,6
41.865541907,-87.768294247,0,MOTOR VEHICLE THEFT,3,0,1
41.906734077,-87.682927245,0,BATTERY,1,0,2
41.982777739,-87.656591889,1,BATTERY,4,0,2
41.870829759,-87.716496963,0,MOTOR VEHICLE THEFT,1,0,1
41.887066907,-87.627301275,0,OTHER OFFENSE,0,0,6
41.757614433,-87.586115266,0,THEFT,5,0,7
41.750243786,-87.622975754,0,THEFT,2,0,3
41.760390287,-87.684348522,0,OTHER OFFENSE,7,0,0
41.884650262,-87.627915459,0,THEFT,0,0,6
41.893223483,-87.63153437,0,THEFT,0,0,6
41.913541948,-87.772860396,0,OTHER OFFENSE,3,0,4
41.754492728,-87.563861476,0,ASSAULT,5,0,7
41.897549916,-87.62552191,0,CRIMINAL TRESPASS,0,0,6
41.7553814,-87.564609509,0,MOTOR VEHICLE THEFT,5,0,7
41.781616415,-87.708923522,0,OTHER OFFENSE,7,0,0
41.818867554,-87.601141835,0,MOTOR VEHICLE THEFT,2,0,3
41.823879885,-87.613503857,0,ASSAULT,2,0,3
41.779288143,-87.614387732,0,BATTERY,2,0,3
41.805937046,-87.602514144,0,MOTOR VEHICLE THEFT,2,0,3
41.979277049,-87.787105833,0,MOTOR VEHICLE THEFT,3,0,4
41.954044565,-87.686343366,0,THEFT,4,0,2
41.967289756,-87.708437409,0,BURGLARY,4,0,1
41.766592052,-87.621721416,0,CRIMINAL DAMAGE,2,0,3
41.888525948,-87.644322264,0,DECEPTIVE PRACTICE,0,0,6
41.809670667,-87.594156219,0,THEFT,2,0,3
41.695073774,-87.641250096,0,CRIMINAL DAMAGE,6,0,5
41.7994612,-87.596173313,0,CRIMINAL DAMAGE,2,0,3
41.910438352,-87.648858965,0,CRIMINAL DAMAGE,0,0,6
41.679861881,-87.621916331,0,BURGLARY,6,0,5
41.968450751,-87.654813042,0,THEFT,4,0,2
41.868780233,-87.627458476,0,MOTOR VEHICLE THEFT,0,0,6
41.854271442,-87.724826883,1,NARCOTICS,1,0,1
41.837781509,-87.65113832,1,THEFT,0,0,3
41.965528071,-87.656189835,0,BATTERY,4,0,2
41.797728859,-87.761229144,0,THEFT,7,0,0
41.777178538,-87.63497506,0,CRIMINAL DAMAGE,2,0,0
41.951886129,-87.649625167,0,OTHER OFFENSE,4,0,2
41.876912324,-87.701093557,0,BATTERY,1,0,1
41.893919452,-87.765359316,0,BATTERY,3,0,1
41.756640447,-87.663590843,1,THEFT,6,0,0
41.941414192,-87.831389484,0,BATTERY,3,0,4
41.894692183,-87.615636574,0,DECEPTIVE PRACTICE,0,0,6
41.766025213,-87.644435915,0,ASSAULT,2,0,0
41.770471738,-87.657035452,0,ROBBERY,2,0,0
41.904487573,-87.775444916,0,BATTERY,3,0,1
41.783601519,-87.606001759,0,THEFT,2,0,3
41.713937147,-87.531715242,1,NARCOTICS,5,0,7
41.721689256,-87.626539467,0,THEFT,6,0,5
41.750490654,-87.654273158,1,OTHER OFFENSE,6,0,5
41.913659373,-87.745307887,1,OTHER OFFENSE,3,0,1
41.808541832,-87.671398885,0,BATTERY,7,0,0
41.753330544,-87.710374165,0,THEFT,7,0,0
41.792553685,-87.594866308,0,OFFENSE INVOLVING CHILDREN,2,0,3
41.8142402,-87.61672621,0,ASSAULT,2,0,3
41.885741029,-87.631711749,1,BATTERY,0,0,6
41.949876412,-87.681062533,0,CRIMINAL DAMAGE,4,0,2
41.932755165,-87.647150367,0,BATTERY,0,0,2
41.879660425,-87.73405634,1,WEAPONS VIOLATION,1,0,1
41.840572746,-87.695117274,1,NARCOTICS,1,0,1
41.692196734,-87.605985248,1,MOTOR VEHICLE THEFT,6,0,5
41.786203158,-87.649808032,0,THEFT,2,0,0
41.729244982,-87.551238111,0,ASSAULT,5,0,7
41.799219303,-87.746597329,0,MOTOR VEHICLE THEFT,7,0,0
41.969093024,-87.708497007,0,THEFT,4,0,1
41.915055232,-87.76417995,0,THEFT,3,0,1
41.728835841,-87.604634255,0,BATTERY,5,0,3
41.829651528,-87.614451899,1,PUBLIC PEACE VIOLATION,2,0,3
42.017455199,-87.816333258,0,THEFT,3,0,4
41.907153315,-87.639680572,0,OTHER OFFENSE,0,0,6
41.890057206,-87.628491342,0,THEFT,0,0,6
41.780445554,-87.664245127,0,ASSAULT,7,0,0
41.782132982,-87.702010828,0,CRIMINAL DAMAGE,7,0,0
41.881951231,-87.633060512,0,CRIMINAL DAMAGE,0,0,6
41.812417206,-87.603955459,0,CRIMINAL DAMAGE,2,0,3
41.897115075,-87.62978379,0,ASSAULT,0,0,6
41.903478069,-87.631433102,1,NARCOTICS,0,0,6
41.960721741,-87.785595102,0,OTHER OFFENSE,3,0,4
41.771674043,-87.654295395,0,CRIMINAL DAMAGE,2,0,0
41.771823924,-87.655510895,0,THEFT,2,0,0
41.892788262,-87.707695004,1,ASSAULT,1,0,1
41.857893248,-87.660281529,1,CRIMINAL DAMAGE,0,0,6
41.858296267,-87.716408185,1,WEAPONS VIOLATION,1,0,1
41.920451859,-87.653447846,0,MOTOR VEHICLE THEFT,0,0,2
41.782397861,-87.716417628,0,OTHER OFFENSE,7,0,0
41.849030983,-87.734430387,0,BATTERY,1,0,1
41.767562329,-87.686992503,1,BATTERY,7,0,0
41.735977339,-87.736042443,0,THEFT,7,0,0
41.995046487,-87.656965907,0,THEFT,4,0,2
41.937227668,-87.644305471,0,THEFT,0,0,2
41.936089551,-87.639414873,0,OTHER OFFENSE,0,0,2
41.918896626,-87.734927621,0,OFFENSE INVOLVING CHILDREN,1,0,1
41.895549905,-87.706859996,0,OTHER OFFENSE,1,0,1
41.859723237,-87.639004025,0,THEFT,0,0,6
41.880717301,-87.72628358,0,ASSAULT,1,0,1
41.877816242,-87.62066507,1,CRIMINAL DAMAGE,0,0,6
41.870028132,-87.708823855,0,CRIMINAL DAMAGE,1,0,1
41.72550966,-87.585403058,0,CRIMINAL SEXUAL ASSAULT,5,0,7
41.761116039,-87.630901175,0,MOTOR VEHICLE THEFT,2,0,3
41.778486226,-87.689720531,0,BATTERY,7,0,0
41.946388765,-87.797238083,0,BATTERY,3,0,4
41.873699424,-87.704705156,0,OTHER OFFENSE,1,0,1
41.830954079,-87.630703226,0,ROBBERY,2,0,3
41.984685103,-87.655221829,0,BURGLARY,4,0,2
41.889352141,-87.75093697,0,BATTERY,1,0,1
41.771951155,-87.685166809,1,BATTERY,7,0,0
41.858704603,-87.65220813,0,PUBLIC PEACE VIOLATION,0,0,6
41.976182125,-87.876421145,0,THEFT,3,1,4
41.774401911,-87.610666272,0,ASSAULT,2,0,3
41.884961159,-87.654455905,0,DECEPTIVE PRACTICE,0,0,6
42.018495011,-87.682989305,0,MOTOR VEHICLE THEFT,4,0,2
41.709992844,-87.640489463,0,THEFT,6,0,5
41.932012618,-87.640940116,0,BATTERY,0,0,2
41.878735913,-87.736749223,0,CRIMINAL DAMAGE,1,0,1
41.903931222,-87.629249781,0,BATTERY,0,0,6
41.653675221,-87.545321278,0,SEX OFFENSE,5,0,7
41.774204983,-87.71620286,0,OFFENSE INVOLVING CHILDREN,7,0,0
41.891062111,-87.617043461,0,THEFT,0,0,6
41.979738594,-87.692710749,0,MOTOR VEHICLE THEFT,4,0,2
41.995966658,-87.686639956,0,CRIMINAL DAMAGE,4,0,2
41.910988518,-87.706775186,0,OTHER OFFENSE,1,0,1
41.808500903,-87.616562762,0,BATTERY,2,0,3
41.873788373,-87.696938572,1,NARCOTICS,1,0,1
41.861774141,-87.720163275,1,WEAPONS VIOLATION,1,0,1
42.01980733,-87.668248096,0,BATTERY,4,0,2
41.987320797,-87.657297814,0,MOTOR VEHICLE THEFT,4,0,2
41.768773881,-87.587558375,0,BATTERY,5,0,7
41.706816884,-87.654150648,0,BATTERY,6,0,5
41.85813326,-87.715183692,0,CRIMINAL DAMAGE,1,0,1
41.75428825,-87.604038574,1,ASSAULT,2,0,3
41.798393542,-87.692708369,0,CRIMINAL DAMAGE,7,0,0
41.88136236,-87.647344302,0,THEFT,0,0,6
41.822973507,-87.685272512,1,OTHER OFFENSE,7,0,0
41.747447063,-87.615864443,0,MOTOR VEHICLE THEFT,2,0,3
41.858594819,-87.627214427,1,CRIMINAL DAMAGE,0,0,3
41.807593982,-87.655218328,0,BATTERY,2,0,0
42.019399237,-87.675049485,0,THEFT,4,0,2
41.778099133,-87.633828531,0,OTHER OFFENSE,2,0,0
41.902196111,-87.6806848,0,THEFT,1,0,2
41.962476151,-87.669282204,0,ASSAULT,4,0,2
41.76581888,-87.572582139,0,BATTERY,5,0,7
41.865207022,-87.722704015,1,NARCOTICS,1,0,1
41.902614842,-87.75578288,0,MOTOR VEHICLE THEFT,3,0,1
41.765962191,-87.689398519,0,THEFT,7,0,0
41.927998524,-87.673208159,0,THEFT,4,0,2
41.84778309,-87.685521331,0,THEFT,1,0,1
41.966813139,-87.766223576,0,CRIMINAL SEXUAL ASSAULT,3,0,4
41.803365964,-87.622682706,1,CRIMINAL DAMAGE,2,0,3
41.764807193,-87.635867995,0,CRIMINAL DAMAGE,2,0,0
41.877134521,-87.721856099,0,ROBBERY,1,0,1
41.997172904,-87.66299136,0,MOTOR VEHICLE THEFT,4,0,2
41.869363464,-87.742428042,1,PROSTITUTION,1,0,1
41.807007819,-87.604321257,0,CRIMINAL DAMAGE,2,0,3
41.85739449,-87.623920252,0,ASSAULT,0,0,3
41.7092001,-87.609822187,0,CRIMINAL DAMAGE,6,0,5
41.939923405,-87.668667203,0,THEFT,4,0,2
41.921506029,-87.671360688,0,CRIMINAL DAMAGE,4,0,2
41.859665218,-87.646698899,1,BATTERY,0,0,6
41.762317203,-87.689299345,0,ASSAULT,7,0,0
41.809445968,-87.67496226,0,CRIMINAL DAMAGE,7,0,0
41.937855023,-87.647794024,0,BATTERY,4,0,2
41.777577536,-87.615558035,0,BATTERY,2,0,3
41.878636978,-87.683135123,0,MOTOR VEHICLE THEFT,1,0,1
41.881101134,-87.692870716,0,CRIMINAL DAMAGE,1,0,1
41.794059832,-87.662809038,0,THEFT,7,0,0
41.867033548,-87.728711314,1,BATTERY,1,0,1
41.887203685,-87.62233823,0,THEFT,0,0,6
41.836126824,-87.618221478,0,BATTERY,2,0,3
41.923672617,-87.786301606,1,ASSAULT,3,0,4
41.747539586,-87.688893719,0,CRIMINAL DAMAGE,7,0,0
42.018498254,-87.672983233,0,BATTERY,4,0,2
41.987338819,-87.665062403,0,BATTERY,4,0,2
41.818439663,-87.632410186,0,CRIMINAL DAMAGE,2,0,3
41.755615108,-87.623092446,0,BATTERY,2,0,3
41.899182777,-87.625974045,0,BATTERY,0,0,6
41.87678464,-87.638617422,0,THEFT,0,0,6
41.917989488,-87.731482285,0,CRIMINAL DAMAGE,1,0,1
41.90092258,-87.717412262,0,OTHER OFFENSE,1,0,1
41.710837232,-87.60398422,0,BATTERY,6,0,5
41.745880174,-87.597226297,0,ROBBERY,5,0,3
41.77410949,-87.608246307,0,THEFT,2,0,3
41.778984172,-87.702309354,1,NARCOTICS,7,0,0
41.768607797,-87.615335449,1,BATTERY,2,0,3
41.76310046,-87.630949174,0,THEFT,2,0,3
41.926710206,-87.644951498,0,THEFT,0,0,2
41.885635134,-87.649182539,0,CRIMINAL DAMAGE,0,0,6
41.780353145,-87.700734048,0,DECEPTIVE PRACTICE,7,0,0
41.897895128,-87.624096605,0,THEFT,0,0,6
41.882774244,-87.629427024,1,BATTERY,0,0,6
41.938165355,-87.756675103,0,ROBBERY,3,0,4
41.878691634,-87.764807511,0,CRIMINAL DAMAGE,3,0,1
41.83732684,-87.725578242,0,CRIMINAL DAMAGE,1,0,1
41.792444394,-87.736618631,0,ASSAULT,7,0,0
41.888388731,-87.765143885,0,CRIMINAL DAMAGE,3,0,1
41.783154802,-87.615697494,0,WEAPONS VIOLATION,2,0,3
41.77587085,-87.609476619,0,ASSAULT,2,0,3
41.86983921,-87.736780552,1,PROSTITUTION,1,0,1
41.814147812,-87.727488518,0,CRIMINAL DAMAGE,7,0,0
41.686200942,-87.653133746,0,ASSAULT,6,0,5
41.876891619,-87.741492127,1,BATTERY,1,0,1
41.749876545,-87.682838316,0,THEFT,7,0,0
41.873763473,-87.629643399,0,DECEPTIVE PRACTICE,0,0,6
41.918906476,-87.766618549,0,BATTERY,3,0,1
41.801968515,-87.593463546,0,THEFT,2,0,3
41.878916094,-87.721960292,0,THEFT,1,0,1
41.972999402,-87.846513244,0,THEFT,3,0,4
41.866634039,-87.622533152,0,DECEPTIVE PRACTICE,0,0,6
41.79816307,-87.74291021,0,ROBBERY,7,0,0
41.801868739,-87.703797654,0,BATTERY,7,0,0
41.830697249,-87.614476891,1,CRIMINAL TRESPASS,2,0,3
41.924949019,-87.684160693,0,MOTOR VEHICLE THEFT,4,0,2
41.896309837,-87.713901099,1,NARCOTICS,1,0,1
41.780595495,-87.68367553,0,ROBBERY,7,0,0
41.880843518,-87.677854258,0,MOTOR VEHICLE THEFT,0,0,1
42.002773019,-87.819833272,0,CRIMINAL DAMAGE,3,0,4
41.940720409,-87.659922104,0,DECEPTIVE PRACTICE,4,0,2
41.797167289,-87.671963363,0,ASSAULT,7,0,0
42.000702419,-87.814622022,0,DECEPTIVE PRACTICE,3,0,4
41.939315143,-87.70942733,0,THEFT,1,0,1
41.909636288,-87.745300725,1,THEFT,1,0,1
41.946294768,-87.653085108,0,BURGLARY,4,0,2
41.912672528,-87.742844368,0,ROBBERY,1,0,1
41.917656022,-87.688750258,0,THEFT,1,0,2
41.773081899,-87.588747571,0,CRIMINAL SEXUAL ASSAULT,5,0,7
41.861793475,-87.707971544,1,BURGLARY,1,0,1
41.873699424,-87.704705156,0,ASSAULT,1,0,1
41.846440182,-87.696141661,0,ROBBERY,1,0,1
41.854573785,-87.722331657,0,BATTERY,1,0,1
41.695646959,-87.618326154,0,BATTERY,6,0,5
41.972146095,-87.659752985,0,MOTOR VEHICLE THEFT,4,0,2
41.892841858,-87.617721411,1,BATTERY,0,0,6
41.808179129,-87.663743876,0,THEFT,7,0,0
41.810453067,-87.593347577,0,OTHER OFFENSE,2,0,3
41.967665781,-87.662730846,0,CRIMINAL DAMAGE,4,0,2
41.890008068,-87.65542714,0,BATTERY,0,0,6
41.860346575,-87.710371769,0,ASSAULT,1,0,1
41.907153315,-87.639680572,0,BATTERY,0,0,6
41.793190357,-87.674270532,0,THEFT,7,0,0
41.88663272,-87.685874508,1,OTHER OFFENSE,1,0,1
41.772645413,-87.572805751,0,CRIMINAL DAMAGE,5,0,7
41.776151397,-87.641651267,0,OTHER OFFENSE,2,0,0
41.762379224,-87.590029575,0,THEFT,5,0,7
41.768852233,-87.584415936,0,BATTERY,5,0,7
41.79329893,-87.66456619,0,THEFT,7,0,0
41.879812147,-87.721713065,1,NARCOTICS,1,0,1
41.746686325,-87.601416572,0,OTHER OFFENSE,5,0,3
41.701904333,-87.563983429,0,BATTERY,5,0,7
42.003615539,-87.666165097,0,MOTOR VEHICLE THEFT,4,0,2
41.928307211,-87.665844243,0,THEFT,4,0,2
41.763358914,-87.646003914,1,DECEPTIVE PRACTICE,2,0,0
41.774901694,-87.68719011,0,WEAPONS VIOLATION,7,0,0
41.873100892,-87.722966681,1,NARCOTICS,1,0,1
41.873231642,-87.741125677,1,NARCOTICS,1,0,1
41.677830552,-87.620503762,1,OTHER OFFENSE,6,0,5
41.798121418,-87.605118787,0,ASSAULT,2,0,3
41.798569683,-87.743533609,0,THEFT,7,0,0
41.744647338,-87.552238463,0,WEAPONS VIOLATION,5,0,7
41.890030224,-87.630357348,0,BATTERY,0,0,6
41.981845169,-87.657135064,0,MOTOR VEHICLE THEFT,4,0,2
41.800924099,-87.596204225,0,DECEPTIVE PRACTICE,2,0,3
41.87584156,-87.74811115,0,ASSAULT,1,0,1
41.850459749,-87.63196163,0,BATTERY,0,0,3
41.953443342,-87.744957048,0,THEFT,3,0,4
42.007471351,-87.903369847,0,MOTOR VEHICLE THEFT,3,-1,4
41.880741876,-87.628266906,0,BATTERY,0,0,6
41.886136031,-87.668112273,0,BATTERY,0,0,6
41.764283495,-87.652877812,0,THEFT,6,0,0
41.794831035,-87.687730756,0,CRIMINAL DAMAGE,7,0,0
41.979006297,-87.906463155,0,THEFT,3,1,4
41.774183604,-87.608249138,0,THEFT,2,0,3
41.979048488,-87.663630173,0,BURGLARY,4,0,2
41.896956409,-87.662424292,0,ASSAULT,0,0,6
41.79329893,-87.66456619,0,ROBBERY,7,0,0
41.704268998,-87.641536012,0,BATTERY,6,0,5
41.74374218,-87.618936071,0,OTHER OFFENSE,6,0,3
41.904653619,-87.6329484,0,THEFT,0,0,6
41.868067057,-87.63921847,0,CRIMINAL TRESPASS,0,0,6
41.692586937,-87.622735417,0,ARSON,6,0,5
41.960623769,-87.755531415,1,BATTERY,3,0,4
41.857533855,-87.625603607,0,BATTERY,0,0,3
41.7936406,-87.696686889,0,OTHER OFFENSE,7,0,0
41.85257405,-87.725591758,0,THEFT,1,0,1
41.757257778,-87.637250845,0,BATTERY,2,0,3
41.799851811,-87.74417467,1,PROSTITUTION,7,0,0
42.011022122,-87.783125258,0,OTHER OFFENSE,3,0,4
41.756640447,-87.663590843,1,THEFT,6,0,0
41.909616287,-87.746755729,0,THEFT,3,0,1
41.836085835,-87.611668085,0,CRIMINAL DAMAGE,2,0,3
41.896774009,-87.640942565,0,ASSAULT,0,0,6
41.746115711,-87.646338104,0,OFFENSE INVOLVING CHILDREN,6,0,5
41.752940654,-87.674425904,0,BURGLARY,7,0,0
41.815678779,-87.623005155,0,THEFT,2,0,3
41.905238715,-87.76576595,0,CRIMINAL DAMAGE,3,0,1
41.750706929,-87.602741498,0,THEFT,2,0,3
41.894791034,-87.769593839,0,MOTOR VEHICLE THEFT,3,0,1
41.715929341,-87.61641654,0,MOTOR VEHICLE THEFT,6,0,3
41.756059048,-87.654771544,0,THEFT,6,0,0
41.895973623,-87.673255236,0,THEFT,0,0,2
41.957935124,-87.751320303,0,BATTERY,3,0,4
41.982462111,-87.656584197,0,THEFT,4,0,2
41.742966671,-87.671358295,0,CRIMINAL DAMAGE,6,0,0
41.735442448,-87.65454161,0,MOTOR VEHICLE THEFT,6,0,5
41.993320277,-87.78160766,0,BURGLARY,3,0,4
41.76389472,-87.61471722,0,ASSAULT,2,0,3
41.883682517,-87.746622094,1,ASSAULT,1,0,1
41.883025459,-87.773318129,1,OTHER OFFENSE,3,0,1
41.983823681,-87.660394945,1,BATTERY,4,0,2
41.917240269,-87.639997558,0,THEFT,0,0,2
41.729367673,-87.568238845,0,THEFT,5,0,7
41.707394458,-87.608535013,0,MOTOR VEHICLE THEFT,6,0,5
41.948915716,-87.678613057,0,THEFT,4,0,2
41.758730364,-87.590192634,0,ASSAULT,5,0,7
41.845298749,-87.623628162,0,THEFT,0,0,3
41.831898391,-87.616976942,1,PUBLIC PEACE VIOLATION,2,0,3
41.955365785,-87.683649901,0,PUBLIC PEACE VIOLATION,4,0,2
41.815098609,-87.730861804,0,CRIMINAL DAMAGE,7,0,0
41.94360543,-87.743908029,1,ASSAULT,3,0,4
41.783194497,-87.613269795,0,CRIMINAL DAMAGE,2,0,3
41.757327195,-87.644213747,0,ASSAULT,6,0,5
41.752171363,-87.634337325,0,THEFT,6,0,3
41.769548012,-87.68337644,0,MOTOR VEHICLE THEFT,7,0,0
41.945762209,-87.777434094,0,CRIMINAL TRESPASS,3,0,4
41.771521464,-87.683429837,0,ROBBERY,7,0,0
41.795177053,-87.669475434,0,MOTOR VEHICLE THEFT,7,0,0
41.980349758,-87.836582213,0,DECEPTIVE PRACTICE,3,0,4
41.882470918,-87.627847625,1,THEFT,0,0,6
41.863375231,-87.659636657,0,BATTERY,0,0,6
41.906217291,-87.769438224,0,THEFT,3,0,1
41.887223443,-87.626873542,1,NARCOTICS,0,0,6
41.734335723,-87.568366739,0,MOTOR VEHICLE THEFT,5,0,7
41.857904669,-87.648288843,0,MOTOR VEHICLE THEFT,0,0,6
41.772794957,-87.693230769,0,MOTOR VEHICLE THEFT,7,0,0
41.795081408,-87.663399816,0,ASSAULT,7,0,0
41.795039184,-87.708499875,0,WEAPONS VIOLATION,7,0,0
41.883737099,-87.730665433,0,ASSAULT,1,0,1
41.822860928,-87.690633793,0,BURGLARY,7,0,0
41.744543886,-87.625647604,0,THEFT,6,0,5
41.876192292,-87.724259141,0,MOTOR VEHICLE THEFT,1,0,1
41.947857457,-87.664033932,0,THEFT,4,0,2
41.878858346,-87.726594936,1,NARCOTICS,1,0,1
41.810707298,-87.603919835,0,BURGLARY,2,0,3
42.015042573,-87.663381471,0,DECEPTIVE PRACTICE,4,0,2
41.845605814,-87.625804816,0,BATTERY,0,0,3
41.677425416,-87.635878846,0,DECEPTIVE PRACTICE,6,0,5
41.794495808,-87.682306663,0,ASSAULT,7,0,0
41.946542649,-87.714356095,0,CRIMINAL DAMAGE,4,0,1
41.714427739,-87.625194262,0,THEFT,6,0,5
41.80603435,-87.675837129,0,BATTERY,7,0,0
41.772934041,-87.702999205,0,BATTERY,7,0,0
41.750538141,-87.634278086,0,ASSAULT,6,0,3
41.931875342,-87.72008402,0,OTHER OFFENSE,1,0,1
41.80078316,-87.706518607,0,ROBBERY,7,0,0
41.671630191,-87.65388378,0,ASSAULT,6,0,5
41.859904488,-87.726208818,0,BURGLARY,1,0,1
41.67749962,-87.656552816,0,BATTERY,6,0,5
41.823861823,-87.706887917,0,BATTERY,7,0,0
41.76680404,-87.605619683,0,INTERFERENCE WITH PUBLIC OFFICER,2,0,3
41.747564118,-87.66579229,0,MOTOR VEHICLE THEFT,6,0,0
41.772027099,-87.591138947,0,CRIMINAL DAMAGE,5,0,7
41.847387198,-87.717313115,0,OTHER OFFENSE,1,0,1
41.773042796,-87.611429387,0,CRIMINAL DAMAGE,2,0,3
41.756689743,-87.560008935,0,THEFT,5,0,7
41.774922559,-87.667770648,0,ASSAULT,7,0,0
41.778401943,-87.698245486,0,BATTERY,7,0,0
41.941394289,-87.786186916,0,BATTERY,3,0,4
41.817718482,-87.72392574,0,THEFT,7,0,0
41.756349652,-87.552734295,0,CRIMINAL SEXUAL ASSAULT,5,0,7
41.802075782,-87.680418129,0,CRIMINAL DAMAGE,7,0,0
41.828312991,-87.626497936,1,BATTERY,2,0,3
41.897895128,-87.624096605,0,BATTERY,0,0,6
41.978826879,-87.69901989,0,THEFT,4,0,2
41.899257545,-87.75447609,0,ROBBERY,3,0,1
41.999343695,-87.66066924,0,MOTOR VEHICLE THEFT,4,0,2
41.891372774,-87.746794125,0,ASSAULT,1,0,1
41.730240735,-87.606336576,0,CRIMINAL DAMAGE,5,0,3
41.863924955,-87.706816383,0,CRIMINAL DAMAGE,1,0,1
41.851983627,-87.670925484,1,BATTERY,0,0,6
41.9020748,-87.688355992,0,DECEPTIVE PRACTICE,1,0,2
41.897895128,-87.624096605,0,THEFT,0,0,6
41.786644294,-87.619020988,0,BURGLARY,2,0,3
41.92113376,-87.631772431,0,PUBLIC PEACE VIOLATION,0,0,2
41.759749836,-87.611494094,0,CRIMINAL DAMAGE,2,0,3
41.954179698,-87.755946228,0,ASSAULT,3,0,4
41.767448959,-87.585957168,0,MOTOR VEHICLE THEFT,5,0,7
41.776620143,-87.79189015,0,MOTOR VEHICLE THEFT,7,0,0
41.763895869,-87.671077231,0,CRIMINAL DAMAGE,7,0,0
41.72842203,-87.665704747,0,OTHER OFFENSE,6,0,5
41.913581053,-87.654964655,0,THEFT,0,0,6
41.897959266,-87.734623584,0,DECEPTIVE PRACTICE,1,0,1
41.866623953,-87.772939962,0,ROBBERY,3,0,1
41.965640846,-87.730574375,0,BATTERY,3,0,1
41.707411886,-87.540124228,0,BATTERY,5,0,7
41.774255638,-87.740944554,0,BATTERY,7,0,0
41.774514672,-87.689620928,0,BATTERY,7,0,0
41.814223686,-87.60667153,0,BATTERY,2,0,3
41.96412846,-87.666492654,1,BATTERY,4,0,2
41.933177432,-87.644801107,0,BATTERY,0,0,2
41.777980582,-87.593013418,0,THEFT,2,0,7
41.901822321,-87.633071176,1,BATTERY,0,0,6
41.925230739,-87.662513983,0,THEFT,4,0,2
41.943730088,-87.791493105,0,MOTOR VEHICLE THEFT,3,0,4
41.890455604,-87.6241128,0,THEFT,0,0,6
41.865213983,-87.624101814,0,BURGLARY,0,0,6
41.911111239,-87.638895601,0,BATTERY,0,0,6
41.75242239,-87.602784346,0,MOTOR VEHICLE THEFT,2,0,3
41.984009341,-87.694326742,0,DECEPTIVE PRACTICE,4,0,2
41.782102459,-87.686168201,0,BURGLARY,7,0,0
41.894398296,-87.718720068,1,NARCOTICS,1,0,1
41.875272573,-87.624251314,1,BATTERY,0,0,6
41.97135364,-87.713446665,0,BATTERY,4,0,1
41.689824117,-87.626412423,1,ASSAULT,6,0,5
41.898535419,-87.63996852,0,CRIMINAL DAMAGE,0,0,6
41.794172544,-87.70357593,1,THEFT,7,0,0
41.818024121,-87.609218554,0,ASSAULT,2,0,3
41.894040154,-87.680187523,0,BURGLARY,1,0,1
41.806803559,-87.748024639,0,CRIMINAL DAMAGE,7,0,0
41.790949921,-87.705932352,0,BATTERY,7,0,0
41.853626194,-87.633241102,0,THEFT,0,0,3
41.976023026,-87.680063953,0,BATTERY,4,0,2
41.718559011,-87.537701535,0,CRIMINAL DAMAGE,5,0,7
41.759442511,-87.629636606,0,ASSAULT,2,0,3
41.897887668,-87.628232605,0,DECEPTIVE PRACTICE,0,0,6
41.953439027,-87.746258499,0,THEFT,3,0,4
41.880931628,-87.709437436,0,BATTERY,1,0,1
41.91364272,-87.7452713,0,THEFT,3,0,1
41.877532811,-87.672387519,0,ASSAULT,0,0,6
41.766102387,-87.573539169,0,BATTERY,5,0,7
41.750438473,-87.601524202,0,ROBBERY,5,0,3
41.970932782,-87.661093275,1,BURGLARY,4,0,2
41.857650038,-87.677055991,0,CRIMINAL DAMAGE,0,0,6
41.925886611,-87.678679535,0,PUBLIC PEACE VIOLATION,4,0,2
41.93809444,-87.710019945,0,ASSAULT,1,0,1
41.790501513,-87.62235911,0,CRIMINAL TRESPASS,2,0,3
41.93852512,-87.655273717,0,THEFT,4,0,2
41.902883061,-87.733692298,0,THEFT,1,0,1
41.783149362,-87.637564855,0,ASSAULT,2,0,0
41.827044359,-87.61443337,0,CRIMINAL DAMAGE,2,0,3
41.91058325,-87.726353375,0,THEFT,1,0,1
41.780629581,-87.775262214,0,MOTOR VEHICLE THEFT,7,0,0
41.938875284,-87.662562121,0,MOTOR VEHICLE THEFT,4,0,2
41.751342079,-87.56137777,0,ROBBERY,5,0,7
41.876541001,-87.629253085,0,ASSAULT,0,0,6
41.777856806,-87.60282938,0,HOMICIDE,2,0,3
