Latitude,Longitude,Arrest,Primary Type,KMeans_Geo,DBSCAN_Geo,Hierarchical_Geo,Crime_Severity_Score
41.85955387,-87.628767684,0,OTHER OFFENSE,0,0,3,2
41.78863784,-87.622310033,0,THEFT,2,0,3,3
41.74519089,-87.60015835,0,BATTERY,5,0,3,6
41.852198325,-87.674377204,0,BATTERY,0,0,6,6
41.947575666,-87.777903567,0,MOTOR VEHICLE THEFT,3,0,4,5
41.93292764,-87.638412765,0,MOTOR VEHICLE THEFT,0,0,2,5
42.005754466,-87.667791079,0,DECEPTIVE PRACTICE,4,0,2,3
41.731602196,-87.648368546,0,OTHER OFFENSE,6,0,5,2
41.895750913,-87.623495923,0,DECEPTIVE PRACTICE,0,0,6,3
41.976023026,-87.680063953,0,BATTERY,4,0,2,6
41.705300913,-87.626660393,0,OTHER OFFENSE,6,0,5,2
41.78443814,-87.702501543,0,ASSAULT,7,0,0,6
41.960211239,-87.708216117,0,THEFT,4,0,1,3
41.859952984,-87.715235915,1,OTHER OFFENSE,1,0,1,2
41.896375946,-87.6242787,1,THEFT,0,0,6,3
41.730408903,-87.657254342,0,MOTOR VEHICLE THEFT,6,0,5,5
41.939194227,-87.719065625,0,DECEPTIVE PRACTICE,1,0,1,3
41.878798167,-87.731325068,0,BATTERY,1,0,1,6
41.751353941,-87.671950106,0,ASSAULT,7,0,0,6
41.903202731,-87.751556821,0,THEFT,3,0,1,3
41.890011876,-87.711883222,0,ASSAULT,1,0,1,6
41.770172698,-87.628291299,1,BATTERY,2,0,3,6
41.79727071,-87.774641107,0,DECEPTIVE PRACTICE,7,0,0,3
41.946277067,-87.734653256,0,BATTERY,3,0,1,6
41.734209915,-87.646633525,0,DECEPTIVE PRACTICE,6,0,5,3
41.89747623,-87.69487792,0,CRIMINAL DAMAGE,1,0,2,3
41.810729022,-87.601726053,1,BATTERY,2,0,3,6
41.72831222,-87.643399249,0,THEFT,6,0,5,3
41.752528738,-87.577228473,0,CRIMINAL DAMAGE,5,0,7,3
41.970875157,-87.661093881,0,THEFT,4,0,2,3
41.704098565,-87.532866497,0,ASSAULT,5,0,7,6
41.698821384,-87.643798777,0,DECEPTIVE PRACTICE,6,0,5,3
41.890824943,-87.630176017,0,BATTERY,0,0,6,6
41.873911996,-87.684699442,0,THEFT,1,0,1,3
41.814204455,-87.606668079,0,ROBBERY,2,0,3,7
41.855004494,-87.726446037,0,BATTERY,1,0,1,6
41.79054357,-87.780130326,0,OTHER OFFENSE,7,0,0,2
41.871841363,-87.763575807,1,HOMICIDE,3,0,1,10
41.826391411,-87.639907314,0,THEFT,2,0,3,3
41.928992585,-87.801845095,0,MOTOR VEHICLE THEFT,3,0,4,5
41.651831534,-87.614478544,0,MOTOR VEHICLE THEFT,6,0,5,5
41.759874722,-87.563925466,1,BATTERY,5,0,7,6
42.016035274,-87.668927703,0,THEFT,4,0,2,3
41.790050238,-87.651123934,0,ROBBERY,2,0,0,7
41.793487271,-87.705225519,1,MOTOR VEHICLE THEFT,7,0,0,5
41.871799513,-87.632936347,0,CRIMINAL DAMAGE,0,0,6,3
41.747282709,-87.562522089,1,CRIMINAL DAMAGE,5,0,7,3
41.698668326,-87.538909797,0,THEFT,5,0,7,3
41.861359279,-87.694400341,0,BATTERY,1,0,1,6
41.692262738,-87.650283573,0,DECEPTIVE PRACTICE,6,0,5,3
41.786098152,-87.770594713,0,BATTERY,7,0,0,6
41.77024916,-87.615379465,1,BATTERY,2,0,3,6
41.835374574,-87.685220813,0,ASSAULT,7,0,0,6
41.935371023,-87.719484541,0,CRIMINAL DAMAGE,1,0,1,3
41.895529663,-87.638924852,1,CRIMINAL TRESPASS,0,0,6,3
41.930777229,-87.701282216,0,DECEPTIVE PRACTICE,1,0,1,3
41.874171444,-87.754834687,0,BATTERY,1,0,1,6
41.696187007,-87.626661308,0,ASSAULT,6,0,5,6
41.680847239,-87.633561259,0,DECEPTIVE PRACTICE,6,0,5,3
41.75888559,-87.575306614,0,MOTOR VEHICLE THEFT,5,0,7,5
41.882209936,-87.767064116,1,CRIMINAL TRESPASS,3,0,1,3
41.820916644,-87.698287819,0,DECEPTIVE PRACTICE,7,0,0,3
41.889906681,-87.624100509,0,THEFT,0,0,6,3
41.94044868,-87.651081589,0,THEFT,4,0,2,3
41.756714109,-87.586085395,0,DECEPTIVE PRACTICE,5,0,7,3
42.009390917,-87.698381492,0,CRIMINAL TRESPASS,4,0,2,3
41.880988964,-87.704854042,0,ASSAULT,1,0,1,6
41.926748485,-87.642643335,0,THEFT,0,0,2,3
41.710280656,-87.629594378,0,BURGLARY,6,0,5,5
41.799978827,-87.606344711,0,CRIMINAL DAMAGE,2,0,3,3
41.817561675,-87.623057718,0,MOTOR VEHICLE THEFT,2,0,3,5
41.85275516,-87.694243724,1,WEAPONS VIOLATION,1,0,1,5
41.703808011,-87.535283378,0,MOTOR VEHICLE THEFT,5,0,7,5
41.743406605,-87.601373206,0,OTHER OFFENSE,5,0,3,2
41.81811276,-87.60674129,0,MOTOR VEHICLE THEFT,2,0,3,5
41.87692822,-87.738484491,0,THEFT,1,0,1,3
41.78969378,-87.643819534,0,ASSAULT,2,0,0,6
41.882394062,-87.627844798,0,THEFT,0,0,6,3
41.925870598,-87.656047133,0,CRIMINAL TRESPASS,0,0,2,3
41.891062111,-87.617043461,0,THEFT,0,0,6,3
41.870140733,-87.697338234,1,ASSAULT,1,0,1,6
41.794852216,-87.673109334,0,THEFT,7,0,0,3
41.767493329,-87.610912432,0,BATTERY,2,0,3,6
41.875272573,-87.624251314,1,ASSAULT,0,0,6,6
41.994565331,-87.659141413,0,THEFT,4,0,2,3
41.86998976,-87.711867914,0,ARSON,1,0,1,7
41.77434027,-87.613086554,0,THEFT,2,0,3,3
41.982270338,-87.806941262,0,BATTERY,3,0,4,6
41.891691875,-87.69005076,0,THEFT,1,0,2,3
41.860106149,-87.711581845,0,THEFT,1,0,1,3
41.854232827,-87.662228624,0,THEFT,0,0,6,3
41.855814401,-87.722371238,0,CRIMINAL DAMAGE,1,0,1,3
41.979006297,-87.906463155,0,ASSAULT,3,1,4,6
41.757380842,-87.634467718,0,ASSAULT,2,0,3,6
41.813260368,-87.689460557,0,MOTOR VEHICLE THEFT,7,0,0,5
41.729618252,-87.551244573,0,BATTERY,5,0,7,6
41.894945698,-87.754893341,0,THEFT,3,0,1,3
41.859989233,-87.622375476,0,CRIMINAL SEXUAL ASSAULT,0,0,3,8
41.866333771,-87.711749128,0,ASSAULT,1,0,1,6
41.902625518,-87.628444963,0,THEFT,0,0,6,3
41.701966395,-87.528176385,0,BURGLARY,5,0,7,5
41.86188416,-87.714071948,0,BATTERY,1,0,1,6
41.890314762,-87.752984928,0,BURGLARY,1,0,1,5
41.901059057,-87.774119314,0,CRIMINAL DAMAGE,3,0,1,3
41.99407519,-87.691400868,0,BURGLARY,4,0,2,5
41.78165189,-87.739952532,0,THEFT,7,0,0,3
41.759130095,-87.633301536,0,CRIMINAL SEXUAL ASSAULT,2,0,3,8
41.738978222,-87.663144179,1,ASSAULT,6,0,0,6
41.922223823,-87.682674421,0,ROBBERY,4,0,2,7
41.853930752,-87.623841071,0,CRIMINAL DAMAGE,0,0,3,3
41.957935124,-87.751320303,0,BATTERY,3,0,4,6
41.889741913,-87.765198001,0,BATTERY,3,0,1,6
41.875272573,-87.624251314,0,THEFT,0,0,6,3
41.886443327,-87.704635325,0,THEFT,1,0,1,3
41.739661151,-87.646806288,0,ROBBERY,6,0,5,7
41.774816293,-87.677446528,0,CRIMINAL DAMAGE,7,0,0,3
41.973337047,-87.653231366,0,OTHER OFFENSE,4,0,2,2
41.904044541,-87.757412036,0,ASSAULT,3,0,1,6
41.873101883,-87.62915865,1,BATTERY,0,0,6,6
41.762972135,-87.586243708,1,NARCOTICS,5,0,7,4
41.774069965,-87.644639452,0,BURGLARY,2,0,0,5
41.944283142,-87.667578003,0,CRIMINAL DAMAGE,4,0,2,3
41.872745776,-87.708977313,1,NARCOTICS,1,0,1,4
41.891133566,-87.624134682,0,THEFT,0,0,6,3
41.91118186,-87.666551732,0,CRIMINAL DAMAGE,0,0,2,3
41.878562742,-87.632267636,0,BATTERY,0,0,6,6
41.853955789,-87.634639674,0,CRIMINAL DAMAGE,0,0,3,3
41.803671998,-87.703846021,0,CRIMINAL DAMAGE,7,0,0,3
41.735380901,-87.638732821,0,SEX OFFENSE,6,0,5,7
41.730848491,-87.583894019,0,BATTERY,5,0,7,6
41.776748026,-87.607578671,0,MOTOR VEHICLE THEFT,2,0,3,5
41.730050897,-87.553122375,0,OTHER OFFENSE,5,0,7,2
41.852991574,-87.682102891,0,BATTERY,1,0,1,6
41.998368301,-87.65999524,0,OTHER OFFENSE,4,0,2,2
41.848519218,-87.626980235,0,CRIMINAL DAMAGE,0,0,3,3
41.919050749,-87.746176975,1,NARCOTICS,3,0,1,4
41.79787259,-87.748355295,0,CRIMINAL DAMAGE,7,0,0,3
41.862714506,-87.650913731,0,MOTOR VEHICLE THEFT,0,0,6,5
41.785674626,-87.689916311,0,BATTERY,7,0,0,6
41.996177922,-87.784091896,0,THEFT,3,0,4,3
41.803550724,-87.61007474,0,BATTERY,2,0,3,6
41.759304919,-87.621556363,1,OTHER OFFENSE,2,0,3,2
41.776919796,-87.647142305,1,CRIMINAL DAMAGE,2,0,0,3
41.769185486,-87.625732415,0,THEFT,2,0,3,3
41.852868298,-87.63091491,1,NARCOTICS,0,0,3,4
41.819903027,-87.639753532,0,CRIMINAL DAMAGE,2,0,3,3
41.908832042,-87.767104428,0,ASSAULT,3,0,1,6
41.786833392,-87.724273322,0,BATTERY,7,0,0,6
41.904786156,-87.69326957,0,CRIMINAL DAMAGE,1,0,2,3
41.771685903,-87.570885161,0,THEFT,5,0,7,3
41.770109252,-87.620234551,0,BATTERY,2,0,3,6
41.917656022,-87.688750258,1,THEFT,1,0,2,3
41.802132606,-87.613677631,0,ASSAULT,2,0,3,6
41.751043783,-87.619217924,0,BATTERY,2,0,3,6
41.710045878,-87.63927298,0,THEFT,6,0,5,3
42.019399237,-87.675049485,1,THEFT,4,0,2,3
41.807101267,-87.586402447,0,THEFT,2,0,3,3
41.868152798,-87.773000039,0,BATTERY,3,0,1,6
41.895682989,-87.652616066,0,MOTOR VEHICLE THEFT,0,0,6,5
41.786569368,-87.644956704,0,OTHER OFFENSE,2,0,0,2
41.871934218,-87.699593191,0,ASSAULT,1,0,1,6
41.85457228,-87.701262236,0,DECEPTIVE PRACTICE,1,0,1,3
41.817535032,-87.626300975,1,WEAPONS VIOLATION,2,0,3,5
41.753116299,-87.551439474,0,OTHER OFFENSE,5,0,7,2
41.946542649,-87.714356095,0,BURGLARY,4,0,1,5
41.735420622,-87.688879321,0,OTHER OFFENSE,7,0,0,2
41.690209699,-87.618206966,0,CRIMINAL DAMAGE,6,0,5,3
41.976290414,-87.905227221,0,CRIMINAL DAMAGE,3,1,4,3
41.886202772,-87.620685715,0,THEFT,0,0,6,3
41.921315344,-87.75114613,0,DECEPTIVE PRACTICE,3,0,1,3
41.742430009,-87.7063133,0,OFFENSE INVOLVING CHILDREN,7,0,0,5
41.73627756,-87.614519556,0,THEFT,6,0,3,3
41.871673998,-87.663415724,0,CRIMINAL DAMAGE,0,0,6,3
41.701994232,-87.66523848,0,MOTOR VEHICLE THEFT,6,0,5,5
41.88100737,-87.703205068,0,BATTERY,1,0,1,6
41.740608576,-87.581996114,0,BATTERY,5,0,7,6
41.788987036,-87.74147999,1,CRIMINAL TRESPASS,7,0,0,3
41.924188761,-87.750105812,0,BURGLARY,3,0,1,5
42.006831707,-87.683866062,0,CRIMINAL DAMAGE,4,0,2,3
41.777819085,-87.61556634,0,BATTERY,2,0,3,6
41.964858577,-87.727934338,0,ASSAULT,4,0,1,6
41.82254499,-87.665557031,0,BATTERY,7,0,0,6
41.971597036,-87.676288422,0,CRIMINAL DAMAGE,4,0,2,3
41.940911366,-87.654138412,0,THEFT,4,0,2,3
41.736148121,-87.629070243,0,THEFT,6,0,5,3
41.879886887,-87.629359567,0,THEFT,0,0,6,3
41.904811039,-87.76696363,0,BURGLARY,3,0,1,5
41.684479889,-87.68536819,0,ASSAULT,6,0,5,6
41.724221591,-87.64450534,0,CRIMINAL DAMAGE,6,0,5,3
41.803653573,-87.603772447,1,BATTERY,2,0,3,6
41.765973624,-87.671132841,1,NARCOTICS,7,0,0,4
41.879304821,-87.760634297,0,ROBBERY,3,0,1,7
41.882394062,-87.627844798,0,THEFT,0,0,6,3
41.722362598,-87.58382047,0,MOTOR VEHICLE THEFT,5,0,7,5
42.00935438,-87.670082688,0,BATTERY,4,0,2,6
41.905038051,-87.749820949,0,CRIMINAL DAMAGE,3,0,1,3
41.852136407,-87.646478446,0,ROBBERY,0,0,6,7
41.749783931,-87.707670957,1,THEFT,7,0,0,3
41.75608935,-87.602874702,0,BATTERY,2,0,3,6
41.92997759,-87.648918387,0,BATTERY,0,0,2,6
41.697039757,-87.631467048,1,BATTERY,6,0,5,6
41.794406612,-87.583931489,0,THEFT,2,0,3,3
41.782693696,-87.648507025,0,MOTOR VEHICLE THEFT,2,0,0,5
41.929386362,-87.691961653,0,CRIMINAL DAMAGE,4,0,2,3
41.769417774,-87.569856281,0,OTHER OFFENSE,5,0,7,2
41.949283608,-87.643036076,0,BURGLARY,4,0,2,5
41.965392989,-87.657948863,0,ASSAULT,4,0,2,6
41.812658928,-87.637161216,0,MOTOR VEHICLE THEFT,2,0,3,5
41.651431329,-87.527258234,1,BATTERY,5,0,7,6
42.00019927,-87.771280161,0,THEFT,3,0,4,3
41.798309616,-87.696369289,0,MOTOR VEHICLE THEFT,7,0,0,5
41.911864905,-87.712512617,0,ASSAULT,1,0,1,6
41.876684769,-87.725532286,0,THEFT,1,0,1,3
41.852191819,-87.674678252,0,THEFT,0,0,6,3
41.931265251,-87.766924444,0,CRIMINAL TRESPASS,3,0,4,3
41.748562027,-87.599046272,0,CRIMINAL DAMAGE,5,0,3,3
41.729216556,-87.54427053,0,ASSAULT,5,0,7,6
41.805632423,-87.6235196,0,CRIMINAL DAMAGE,2,0,3,3
41.779631054,-87.596180489,0,BATTERY,2,0,7,6
41.905743783,-87.659668967,0,DECEPTIVE PRACTICE,0,0,2,3
41.990347561,-87.71216624,0,OTHER OFFENSE,4,0,1,2
41.852198325,-87.674377204,0,BATTERY,0,0,6,6
41.74519462,-87.58583056,0,THEFT,5,0,7,3
41.78711508,-87.7340023,0,CRIMINAL TRESPASS,7,0,0,3
41.85140923,-87.733707146,0,OFFENSE INVOLVING CHILDREN,1,0,1,5
41.685109458,-87.639943753,0,ASSAULT,6,0,5,6
41.740625618,-87.653472062,0,ASSAULT,6,0,5,6
41.679268926,-87.633508806,0,WEAPONS VIOLATION,6,0,5,5
41.899433894,-87.755708694,0,BATTERY,3,0,1,6
41.933812673,-87.776056774,1,OFFENSE INVOLVING CHILDREN,3,0,4,5
41.868780233,-87.627458476,0,THEFT,0,0,6,3
41.762448345,-87.651621652,1,BATTERY,6,0,0,6
41.673559717,-87.633347373,0,HOMICIDE,6,0,5,10
41.796112366,-87.58543354,0,MOTOR VEHICLE THEFT,2,0,3,5
41.982677154,-87.810089948,0,CRIMINAL TRESPASS,3,0,4,3
41.678701153,-87.660208165,0,CRIMINAL DAMAGE,6,0,5,3
41.719297803,-87.615287553,0,THEFT,6,0,3,3
41.869201889,-87.670589881,0,DECEPTIVE PRACTICE,0,0,6,3
41.721089225,-87.671399731,0,ASSAULT,6,0,5,6
41.895877613,-87.706566627,0,ASSAULT,1,0,1,6
41.80950879,-87.608371773,0,THEFT,2,0,3,3
41.882002736,-87.729099011,0,OTHER OFFENSE,1,0,1,2
41.702252091,-87.676646457,0,THEFT,6,0,5,3
41.897358936,-87.641920631,0,ASSAULT,0,0,6,6
41.800633896,-87.672063417,0,CRIMINAL TRESPASS,7,0,0,3
41.811252421,-87.695518453,1,OTHER OFFENSE,7,0,0,2
41.766272015,-87.615273519,0,BATTERY,2,0,3,6
41.895927928,-87.748890135,0,CRIMINAL DAMAGE,1,0,1,3
41.868165405,-87.62743954,1,OTHER OFFENSE,0,0,6,2
41.882004688,-87.728948432,0,CRIMINAL DAMAGE,1,0,1,3
41.736272399,-87.64413477,0,DECEPTIVE PRACTICE,6,0,5,3
41.962302258,-87.655492307,0,OTHER OFFENSE,4,0,2,2
41.921732698,-87.653790673,0,THEFT,0,0,2,3
41.885299727,-87.63539998,0,CRIMINAL TRESPASS,0,0,6,3
41.893137832,-87.637753417,0,THEFT,0,0,6,3
41.877427291,-87.696946533,0,BATTERY,1,0,1,6
41.966012124,-87.65963743,0,BATTERY,4,0,2,6
41.971023998,-87.729343208,0,THEFT,4,0,1,3
41.974305063,-87.657762776,0,BATTERY,4,0,2,6
41.735852223,-87.722681482,0,THEFT,7,0,0,3
41.90585289,-87.64246819,0,ROBBERY,0,0,6,7
41.808506601,-87.612648949,0,CRIMINAL DAMAGE,2,0,3,3
41.920888378,-87.77740018,0,ROBBERY,3,0,4,7
41.868904337,-87.656740576,0,THEFT,0,0,6,3
41.891809223,-87.634073037,0,THEFT,0,0,6,3
41.780595495,-87.68367553,0,ROBBERY,7,0,0,7
41.907153315,-87.639680572,0,OFFENSE INVOLVING CHILDREN,0,0,6,5
41.921029443,-87.677737088,0,CRIMINAL DAMAGE,4,0,2,3
41.794314175,-87.625162711,0,BURGLARY,2,0,3,5
41.858246209,-87.706655235,0,BATTERY,1,0,1,6
41.847391284,-87.703894742,1,INTERFERENCE WITH PUBLIC OFFICER,1,0,1,2
41.721223961,-87.661984362,0,BATTERY,6,0,5,6
41.664168299,-87.549548487,0,BATTERY,5,0,7,6
41.924844941,-87.773320029,0,WEAPONS VIOLATION,3,0,4,5
41.756994421,-87.6721121,0,CRIMINAL DAMAGE,7,0,0,3
41.891140862,-87.651621241,0,MOTOR VEHICLE THEFT,0,0,6,5
41.773756141,-87.621517588,0,ASSAULT,2,0,3,6
42.014216031,-87.664229139,0,CRIMINAL DAMAGE,4,0,2,3
41.764192264,-87.650452234,0,CRIMINAL DAMAGE,2,0,0,3
41.784654734,-87.689112513,0,WEAPONS VIOLATION,7,0,0,5
41.889617465,-87.631070692,1,CRIMINAL TRESPASS,0,0,6,3
41.75012132,-87.550896804,0,BURGLARY,5,0,7,5
41.698001631,-87.627209007,0,CRIMINAL DAMAGE,6,0,5,3
41.93212821,-87.693503443,0,BURGLARY,4,0,2,5
41.850681692,-87.646435283,1,BATTERY,0,0,6,6
41.881915886,-87.73663151,0,THEFT,1,0,1,3
41.84207062,-87.61729654,0,MOTOR VEHICLE THEFT,2,0,3,5
42.013159051,-87.681314191,1,BATTERY,4,0,2,6
41.880717301,-87.72628358,1,BATTERY,1,0,1,6
41.794406612,-87.583931489,0,OTHER OFFENSE,2,0,3,2
41.908452786,-87.765880756,0,THEFT,3,0,1,3
41.743315287,-87.646591478,0,BATTERY,6,0,5,6
41.795191599,-87.588168999,0,ASSAULT,2,0,3,6
41.876410116,-87.630734288,1,LIQUOR LAW VIOLATION,0,0,6,2
41.694016924,-87.716369502,0,BURGLARY,7,0,0,5
41.838982099,-87.646299864,0,THEFT,0,0,3,3
41.759541929,-87.657626702,0,ASSAULT,6,0,0,6
41.829427968,-87.646075476,0,BATTERY,2,0,3,6
41.782466265,-87.660641936,0,ROBBERY,2,0,0,7
41.711350212,-87.630820626,0,BATTERY,6,0,5,6
41.758382087,-87.561509647,0,THEFT,5,0,7,3
41.909909727,-87.752656847,0,CRIMINAL DAMAGE,3,0,1,3
41.757257778,-87.637250845,0,BATTERY,2,0,3,6
41.697982051,-87.628937547,0,ASSAULT,6,0,5,6
41.889575091,-87.634020278,0,DECEPTIVE PRACTICE,0,0,6,3
41.755885096,-87.621487865,0,THEFT,2,0,3,3
41.891946946,-87.629664215,0,THEFT,0,0,6,3
41.722748857,-87.627480265,0,BATTERY,6,0,5,6
41.905529073,-87.667554656,0,ASSAULT,0,0,2,6
41.896809312,-87.748984945,0,BATTERY,1,0,1,6
41.895096285,-87.626812496,0,THEFT,0,0,6,3
41.932330823,-87.674497546,0,PUBLIC PEACE VIOLATION,4,0,2,2
41.783581804,-87.704482557,0,OTHER OFFENSE,7,0,0,2
41.699332991,-87.613554301,0,MOTOR VEHICLE THEFT,6,0,5,5
41.975121537,-87.698898525,1,BATTERY,4,0,2,6
41.776275596,-87.759905717,0,BATTERY,7,0,0,6
41.903996883,-87.643230238,0,THEFT,0,0,6,3
42.018498254,-87.672983233,0,THEFT,4,0,2,3
41.946740543,-87.687508971,0,BATTERY,4,0,2,6
41.869387378,-87.658615278,1,WEAPONS VIOLATION,0,0,6,5
41.763456466,-87.579306774,0,OTHER OFFENSE,5,0,7,2
41.809215829,-87.695457959,0,OTHER OFFENSE,7,0,0,2
41.872791138,-87.726138285,0,ROBBERY,1,0,1,7
41.881348623,-87.674525788,0,OTHER OFFENSE,0,0,1,2
41.725225985,-87.666364252,0,OTHER OFFENSE,6,0,5,2
41.890703831,-87.70640419,0,ASSAULT,1,0,1,6
41.656657626,-87.605130097,0,OTHER OFFENSE,6,0,5,2
41.784000358,-87.684990469,0,BATTERY,7,0,0,6
41.706004609,-87.644018664,0,THEFT,6,0,5,3
41.849331489,-87.71859009,0,ROBBERY,1,0,1,7
41.873635421,-87.710081187,0,OTHER OFFENSE,1,0,1,2
41.859545007,-87.650932747,0,BATTERY,0,0,6,6
41.797183949,-87.702743298,1,WEAPONS VIOLATION,7,0,0,5
41.76540881,-87.631462832,0,THEFT,2,0,3,3
41.806837117,-87.619526631,1,BATTERY,2,0,3,6
41.940158402,-87.71515295,0,BATTERY,1,0,1,6
41.785462633,-87.699668151,0,BATTERY,7,0,0,6
41.762042697,-87.686842638,0,OTHER OFFENSE,7,0,0,2
42.020064236,-87.669489304,0,OTHER OFFENSE,4,0,2,2
41.720906863,-87.639555386,0,MOTOR VEHICLE THEFT,6,0,5,5
41.919202335,-87.797961728,0,DECEPTIVE PRACTICE,3,0,4,3
41.762114031,-87.691735174,1,NARCOTICS,7,0,0,4
41.881332755,-87.73059255,1,NARCOTICS,1,0,1,4
41.975671609,-87.715221518,0,BATTERY,4,0,1,6
41.880320608,-87.6577071,0,THEFT,0,0,6,3
41.929028876,-87.674384528,0,THEFT,4,0,2,3
41.67352293,-87.618453929,0,OTHER OFFENSE,6,0,5,2
41.761361892,-87.657710237,0,NARCOTICS,6,0,0,4
41.896406385,-87.717565849,0,THEFT,1,0,1,3
41.773017577,-87.61265777,1,WEAPONS VIOLATION,2,0,3,5
41.878043406,-87.696209697,0,DECEPTIVE PRACTICE,1,0,1,3
41.800315997,-87.585762416,0,DECEPTIVE PRACTICE,2,0,3,3
41.836126824,-87.618221478,0,BATTERY,2,0,3,6
41.901664864,-87.73216457,0,MOTOR VEHICLE THEFT,1,0,1,5
41.680950482,-87.627556524,0,CRIMINAL DAMAGE,6,0,5,3
41.782231178,-87.78876308,0,MOTOR VEHICLE THEFT,7,0,0,5
41.790070599,-87.622349204,0,THEFT,2,0,3,3
41.903304304,-87.670064675,0,THEFT,0,0,2,3
41.751906995,-87.553191248,1,BATTERY,5,0,7,6
41.906734077,-87.682927245,0,BATTERY,1,0,2,6
41.721439376,-87.614131833,0,ASSAULT,6,0,3,6
41.916121389,-87.683287534,0,OTHER OFFENSE,4,0,2,2
41.901640138,-87.723830018,0,BATTERY,1,0,1,6
41.972220564,-87.75766982,0,ASSAULT,3,0,4,6
41.812949951,-87.620625267,1,BURGLARY,2,0,3,5
41.768692133,-87.624942374,0,INTERFERENCE WITH PUBLIC OFFICER,2,0,3,2
41.897954243,-87.727387588,0,OTHER OFFENSE,1,0,1,2
41.706987456,-87.620244029,0,ROBBERY,6,0,5,7
41.958902502,-87.786783523,0,OTHER OFFENSE,3,0,4,2
41.864127348,-87.711234508,0,BATTERY,1,0,1,6
41.878976417,-87.642566813,0,MOTOR VEHICLE THEFT,0,0,6,5
41.960211239,-87.708216117,0,THEFT,4,0,1,3
41.759496455,-87.607864719,0,CRIMINAL DAMAGE,2,0,3,3
41.790752055,-87.625601621,0,DECEPTIVE PRACTICE,2,0,3,3
41.968208915,-87.653363136,0,DECEPTIVE PRACTICE,4,0,2,3
41.976182125,-87.876421145,0,THEFT,3,1,4,3
41.92087423,-87.777312117,0,OTHER OFFENSE,3,0,4,2
41.945238279,-87.712670479,1,THEFT,4,0,1,3
41.844275055,-87.722939788,0,BATTERY,1,0,1,6
41.706859299,-87.649272134,0,THEFT,6,0,5,3
41.744542718,-87.649934947,0,CRIMINAL DAMAGE,6,0,5,3
41.900124926,-87.707935618,0,BURGLARY,1,0,1,5
41.777377841,-87.797214481,0,BURGLARY,7,0,0,5
41.896568854,-87.636063322,1,BATTERY,0,0,6,6
41.874558082,-87.693718132,1,NARCOTICS,1,0,1,4
41.937767547,-87.743193631,0,STALKING,3,0,1,6
41.833394209,-87.617007965,0,ROBBERY,2,0,3,7
41.975368669,-87.745851197,0,THEFT,3,0,4,3
41.780946398,-87.621995369,0,ASSAULT,2,0,3,6
41.967058721,-87.73512795,1,OTHER OFFENSE,3,0,1,2
41.891990384,-87.611461502,1,ASSAULT,0,0,6,6
41.90996269,-87.658908218,0,HOMICIDE,0,0,2,10
41.715929341,-87.61641654,0,MOTOR VEHICLE THEFT,6,0,3,5
41.867752641,-87.705710637,1,BATTERY,1,0,1,6
41.851957082,-87.691381351,1,BATTERY,1,0,1,6
41.852252485,-87.622262954,0,MOTOR VEHICLE THEFT,0,0,3,5
41.910701335,-87.733681585,0,ASSAULT,1,0,1,6
41.918573893,-87.673996068,0,BURGLARY,4,0,2,5
41.895470537,-87.715510627,1,NARCOTICS,1,0,1,4
41.920598611,-87.780474511,0,THEFT,3,0,4,3
41.748558426,-87.661703308,0,CRIMINAL DAMAGE,6,0,0,3
41.887154215,-87.624545946,0,THEFT,0,0,6,3
41.730932574,-87.554042253,0,ASSAULT,5,0,7,6
41.681436273,-87.706118711,0,CRIMINAL DAMAGE,6,0,0,3
41.735389535,-87.690678575,0,CRIMINAL SEXUAL ASSAULT,7,0,0,8
41.981320174,-87.694846469,0,BATTERY,4,0,2,6
41.783779397,-87.621696395,0,ASSAULT,2,0,3,6
41.878713114,-87.738702948,1,WEAPONS VIOLATION,1,0,1,5
41.875198392,-87.717479393,0,CRIMINAL DAMAGE,1,0,1,3
41.807770266,-87.731697075,0,ROBBERY,7,0,0,7
41.972928106,-87.676311516,0,BATTERY,4,0,2,6
41.894483575,-87.704064308,0,CRIMINAL DAMAGE,1,0,1,3
41.978897443,-87.670704091,0,CRIMINAL DAMAGE,4,0,2,3
41.805943131,-87.602176633,0,MOTOR VEHICLE THEFT,2,0,3,5
41.871640121,-87.696038308,0,OTHER OFFENSE,1,0,1,2
41.83442931,-87.629072664,0,BATTERY,2,0,3,6
41.910948281,-87.716577443,0,OTHER OFFENSE,1,0,1,2
41.955365785,-87.683649901,0,PUBLIC PEACE VIOLATION,4,0,2,2
41.973139321,-87.748331889,0,THEFT,3,0,4,3
41.926387134,-87.640967876,0,BURGLARY,0,0,2,5
41.968261635,-87.725901746,1,PROSTITUTION,4,0,1,4
41.88184935,-87.641606807,0,THEFT,0,0,6,3
41.896375946,-87.6242787,0,THEFT,0,0,6,3
41.910760668,-87.65927455,0,THEFT,0,0,2,3
41.902664731,-87.726608375,1,OTHER OFFENSE,1,0,1,2
41.770980744,-87.6834133,1,LIQUOR LAW VIOLATION,7,0,0,2
41.777740745,-87.631760999,0,THEFT,2,0,0,3
41.938797346,-87.723377074,1,CRIMINAL TRESPASS,1,0,1,3
41.77913655,-87.615599311,0,THEFT,2,0,3,3
41.769977605,-87.644536595,0,THEFT,2,0,0,3
41.738566185,-87.553887681,0,CRIMINAL DAMAGE,5,0,7,3
